DateTime,Financial_Year,Voucher_No,Voucher_Type,Branch,Cost_Center,Party_Code,Party_Name,GSTIN,State,Item_Code,Item_Name,HSN_Code,Quantity,Rate,Taxable_Value,GST_Rate_%,CGST,SGST,IGST,Invoice_Total,Payment_Mode,Payment_Status,Entered_By,Record_Status,Is_Anomaly,Anomaly_Type,Anomaly_Severity,Expected_Value,Actual_Value,Audit_Reason
11-10-2025,2025-26,VCH-020038,Credit Note,Ahmedabad Branch,Warehouse,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM009,Wi-Fi Router,8517,1,3720.01,-3720.01,18,-334.8,-334.8,0.0,INV-0020038,Bank,Pending,accounts1,Normal,0,,Normal,,,
22-04-2026,2024-25,VCH-020039,Purchase Return,Pune Branch,Sales,SUP004,Galaxy Distribution,0,Karnataka,ITM012,UPS 1KVA,8504,15,5465.92,-81988.8,18,0.0,0.0,-14757.98,INV-0020039,NEFT,Cleared,sales1,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
12-09-2026,2025-26,VCH-020040,Sales,Ahmedabad Branch,IT Support,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM005,Mechanical Keyboard,8471,1,3909.08,3909.08,18,351.82,351.82,0.0,INV-0020040,UPI,Pending,admin,Normal,0,,Normal,,,
12-08-2026,2024-25,VCH-020041,Purchase,Pune Branch,Administration,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM002,Gaming Laptop,8471,12,61234.67,734816.04,18,66133.44,66133.44,0.0,INV-0020041,Cash,Cleared,sales2,Normal,0,,Normal,,,
03-08-2025,2024-25,VCH-020042,Credit Note,Ahmedabad Branch,Sales,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM004,27-inch Monitor,8528,1,12929.2,-12929.2,18,0.0,0.0,-2327.26,INV-0020042,RTGS,Cleared,admin,Normal,0,,Normal,,,
14-02-2027,2025-26,VCH-020043,Purchase,Ahmedabad Branch,Administration,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM010,1080p Webcam,8525,3,3603.04,10809.12,18,0.0,0.0,1945.64,INV-0088753,NEFT,Cleared,purchase1,Normal,1,Duplicate Invoice,High,Unique invoice number,INV-0088753,Invoice identifier appears duplicated or reused.
25-10-2025,2024-25,VCH-020044,Sales,Pune Branch,Sales,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM008,1TB SSD,8523,1,8575.91,8575.91,18,0.0,0.0,1543.66,INV-0020044,NEFT,Cleared,sales2,Normal,0,,Normal,,,
20-11-2026,2026-27,VCH-020045,Sales,Mumbai HO,Administration,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM009,Wi-Fi Router,8517,11,4951.42,54465.62,18,0.0,0.0,9803.81,INV-0020045,Credit,Cleared,accounts2,Normal,1,Wrong Tax Rate,High,,,Applied tax rate is inconsistent with the expected rate.
14-11-2025,2025-26,VCH-020046,Payment,Bengaluru Branch,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM001,Business Laptop,8471,1,0.0,109050.53,18,0.0,0.0,0.0,INV-0020046,Cash,Partly Paid,purchase1,Normal,0,,Normal,,,
17-05-2025,2026-27,VCH-020047,Receipt,Pune Branch,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM009,Wi-Fi Router,8517,1,0.0,137949.38,18,0.0,0.0,0.0,INV-0020047,RTGS,Partly Paid,purchase1,Normal,0,,Normal,,,
29-03-2027,2025-26,VCH-020048,Sales,Ahmedabad Branch,IT Support,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM011,Network Switch,8517,6,8417.4,50504.4,18,0.0,0.0,9090.79,INV-0020048,UPI,Partly Paid,sales2,Normal,0,,Normal,,,
04-06-2026,2024-25,VCH-020049,Sales,Bengaluru Branch,IT Support,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM009,Wi-Fi Router,8517,3,4990.66,14971.98,18,0.0,0.0,2694.96,INV-0020049,NEFT,Cleared,sales1,Normal,0,,Normal,,,
04-09-2025,2026-27,VCH-020050,Purchase,Ahmedabad Branch,Administration,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM008,1TB SSD,8523,11,5860.97,64470.67,18,5802.36,5802.36,0.0,INV-0020050,UPI,Cleared,accounts1,Normal,0,,Normal,,,
01-04-2025,2025-26,VCH-020051,Purchase,Bengaluru Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM010,1080p Webcam,8525,15,2907.01,43605.15,18,3924.46,3924.46,0.0,INV-0020051,Bank,Cleared,accounts2,Normal,0,,Normal,,,
04-07-2025,2025-26,VCH-020052,Debit Note,Bengaluru Branch,Warehouse,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM009,Wi-Fi Router,8517,1,5158.49,5158.49,18,0.0,0.0,928.53,INV-0020052,NEFT,Partly Paid,purchase1,Normal,0,,Normal,,,
03-08-2025,2026-27,VCH-020053,Purchase,Ahmedabad Branch,IT Support,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM005,Mechanical Keyboard,8471,5,2734.71,13673.55,18,0.0,0.0,2461.24,INV-0020053,Bank,Cleared,sales1,Normal,0,,Normal,,,
05-02-2027,2025-26,VCH-020054,Purchase,Bengaluru Branch,Warehouse,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM007,Laser Printer,8443,5,13349.31,66746.55,18,6007.19,6007.19,0.0,INV-0020054,NEFT,Pending,accounts2,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
08-08-2025,2024-25,VCH-020055,Credit Note,Bengaluru Branch,Warehouse,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM001,Business Laptop,8471,1,38306.72,-38306.72,18,-3447.6,-3447.6,0.0,INV-0020055,NEFT,Cleared,sales2,Normal,0,,Normal,,,
28-07-2025,2024-25,VCH-020056,Sales,Bengaluru Branch,Administration,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM004,27-inch Monitor,8528,14,19264.1,269697.4,18,0.0,0.0,48545.53,INV-0020056,Credit,Cleared,sales1,Normal,0,,Normal,,,
03-12-2026,2025-26,VCH-020057,Sales,Ahmedabad Branch,Warehouse,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM008,1TB SSD,8523,14,8152.16,114130.24,18,10271.72,10271.72,0.0,INV-0020057,UPI,Pending,sales2,Normal,0,,Normal,,,
02-01-2027,2025-26,VCH-020058,Purchase,Mumbai HO,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM012,UPS 1KVA,8504,9,5685.34,51168.06,18,0.0,0.0,9210.25,INV-0020058,RTGS,Pending,accounts1,Normal,0,,Normal,,,
31-08-2025,2025-26,VCH-020059,Payment,Mumbai HO,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,1,0.0,124717.22,18,0.0,0.0,0.0,INV-0020059,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
19-07-2026,2024-25,VCH-020060,Receipt,Pune Branch,IT Support,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM007,Laser Printer,8443,1,0.0,49766.13,18,0.0,0.0,0.0,INV-0020060,Credit,Pending,sales1,Normal,0,,Normal,,,
26-04-2026,2025-26,VCH-020061,Sales,Ahmedabad Branch,Sales,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM012,UPS 1KVA,8504,12,7959.61,95515.32,18,0.0,0.0,17192.76,INV-0020061,Bank,Cleared,accounts2,Normal,0,,Normal,,,
27-05-2026,2025-26,VCH-020062,Sales,Mumbai HO,Purchase,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM009,Wi-Fi Router,8517,9,5421.52,48793.68,18,0.0,0.0,8782.86,INV-0020062,NEFT,Cleared,purchase1,Normal,0,,Normal,,,
14-11-2025,2024-25,VCH-020063,Sales,Bengaluru Branch,IT Support,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM008,1TB SSD,8523,4,8258.35,33033.4,18,0.0,0.0,5946.01,INV-0020063,Credit,Cleared,accounts2,Normal,1,Round Amount,Low,,,Large exact-round transaction warrants manual review.
01-10-2026,2024-25,VCH-020064,Purchase,Bengaluru Branch,IT Support,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM009,Wi-Fi Router,8517,12,3211.96,38543.52,18,0.0,0.0,6937.83,INV-0020064,NEFT,Cleared,sales2,Normal,0,,Normal,,,
04-01-2027,2025-26,VCH-020065,Purchase,Ahmedabad Branch,Sales,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM009,Wi-Fi Router,8517,7,3220.73,22545.11,18,0.0,0.0,4058.12,INV-0020065,Cash,Cleared,accounts1,Normal,0,,Normal,,,
12-09-2026,2025-26,VCH-020066,Payment,Bengaluru Branch,Sales,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM006,Wireless Mouse,8471,1,0.0,61171.82,18,0.0,0.0,0.0,INV-0020066,Bank,Partly Paid,accounts2,Normal,0,,Normal,,,
20-01-2027,2025-26,VCH-020067,Purchase,Mumbai HO,Purchase,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM010,1080p Webcam,8525,14,2867.38,40143.32,18,0.0,0.0,7225.8,INV-0020067,Cash,Cleared,sales2,Normal,0,,Normal,,,
20-06-2025,2024-25,VCH-020068,Receipt,Mumbai HO,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM008,1TB SSD,8523,1,0.0,144307.85,18,0.0,0.0,0.0,INV-0020068,NEFT,Cleared,sales2,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
24-07-2026,2025-26,VCH-020069,Purchase,Ahmedabad Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM008,1TB SSD,8523,11,5325.83,58584.13,18,5272.57,5272.57,0.0,INV-0020069,NEFT,Cleared,admin,Normal,0,,Normal,,,
31-03-2027,2025-26,VCH-020070,Sales,Mumbai HO,Warehouse,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM005,Mechanical Keyboard,8471,5,3598.52,17992.6,18,0.0,0.0,3238.67,INV-0020070,Cash,Cleared,admin,Normal,0,,Normal,,,
27-04-2026,2026-27,VCH-020071,Purchase,Ahmedabad Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM006,Wireless Mouse,8471,13,1044.29,13575.77,18,1221.82,1221.82,0.0,INV-0020071,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
17-02-2027,2025-26,VCH-020072,Sales,Mumbai HO,Administration,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM009,Wi-Fi Router,8517,6,5146.94,30881.64,18,0.0,0.0,5558.7,INV-0020072,Bank,Cleared,admin,Normal,0,,Normal,,,
11-12-2025,2025-26,VCH-020073,Purchase,Ahmedabad Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM002,Gaming Laptop,8471,1,72987.66,72987.66,18,6568.89,6568.89,0.0,INV-0020073,Credit,Cleared,accounts1,Normal,0,,Normal,,,
15-01-2027,2024-25,VCH-020074,Sales,Mumbai HO,Warehouse,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM011,Network Switch,8517,13,9555.27,124218.51,18,0.0,0.0,22359.33,INV-0020074,UPI,Cleared,purchase1,Normal,0,,Normal,,,
15-02-2027,2024-25,VCH-020075,Purchase,Pune Branch,Purchase,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM007,Laser Printer,8443,6,13232.6,79395.6,18,7145.6,7145.6,0.0,INV-0020075,Credit,Cleared,purchase1,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
29-06-2026,2024-25,VCH-020076,Receipt,Bengaluru Branch,Purchase,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM004,27-inch Monitor,8528,1,0.0,7396.35,18,0.0,0.0,0.0,INV-0020076,Cash,Cleared,sales1,Normal,0,,Normal,,,
28-08-2026,2024-25,VCH-020077,Sales,Mumbai HO,Sales,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM001,Business Laptop,8471,7,51873.85,363116.95,18,32680.53,32680.53,0.0,INV-0020077,Credit,Partly Paid,sales2,Normal,0,,Normal,,,
17-04-2026,2024-25,VCH-020078,Purchase,Mumbai HO,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM004,27-inch Monitor,8528,10,12999.84,129998.4,18,0.0,0.0,23399.71,INV-0020078,Credit,Cleared,purchase1,Normal,1,Unusual Amount,Medium,,,Transaction amount is statistically unusual compared with the baseline.
18-11-2025,2025-26,VCH-020079,Payment,Mumbai HO,Administration,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM012,UPS 1KVA,8504,1,0.0,90445.16,18,0.0,0.0,0.0,INV-0020079,RTGS,Cleared,admin,Normal,0,,Normal,,,
27-04-2026,2025-26,VCH-020080,Sales,Mumbai HO,Purchase,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM005,Mechanical Keyboard,8471,3,3515.18,10545.54,18,0.0,0.0,1898.2,INV-0020080,RTGS,Partly Paid,accounts1,Normal,1,Wrong Tax Rate,High,,,Applied tax rate is inconsistent with the expected rate.
04-03-2027,2024-25,VCH-020081,Sales,Bengaluru Branch,IT Support,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM007,Laser Printer,8443,8,18341.59,146732.72,18,0.0,0.0,26411.89,INV-0020081,UPI,Pending,admin,Normal,0,,Normal,,,
11-04-2025,2025-26,VCH-020082,Credit Note,Pune Branch,IT Support,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM002,Gaming Laptop,8471,1,61830.88,-61830.88,18,0.0,0.0,-11129.56,INV-0020082,Bank,Cleared,sales1,Normal,1,Unusual Voucher Sequence,Medium,,,Voucher sequence is inconsistent with expected chronological numbering.
28-08-2025,2025-26,VCH-020083,Sales,Mumbai HO,Sales,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM002,Gaming Laptop,8471,11,90370.54,994075.94,18,0.0,0.0,178933.67,INV-0020083,UPI,Cleared,accounts2,Normal,0,,Normal,,,
31-03-2026,2025-26,VCH-020084,Purchase,Pune Branch,Warehouse,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM007,Laser Printer,8443,11,12226.59,134492.49,18,0.0,0.0,24208.65,INV-0020084,UPI,Cleared,accounts1,Normal,1,Suspicious User Activity,High,,,Transaction is associated with an unusual user/activity pattern.
04-12-2025,2025-26,VCH-020085,Receipt,Mumbai HO,Purchase,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM001,Business Laptop,8471,1,0.0,210071.07,18,0.0,0.0,0.0,INV-0020085,RTGS,Cleared,accounts1,Normal,1,Ledger Imbalance,Critical,,,Debit/credit relationship does not reconcile.
30-06-2026,2024-25,VCH-020086,Purchase,Bengaluru Branch,IT Support,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM001,Business Laptop,8471,10,42314.11,423141.1,18,0.0,0.0,76165.4,INV-0020086,NEFT,Pending,accounts1,Normal,0,,Normal,,,
20-12-2025,2024-25,VCH-020087,Purchase,Bengaluru Branch,Warehouse,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM011,Network Switch,8517,15,6204.61,93069.15,18,8376.22,8376.22,0.0,INV-0020087,Cash,Partly Paid,accounts1,Normal,0,,Normal,,,
25-07-2026,2025-26,VCH-020088,Purchase,Bengaluru Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM011,Network Switch,8517,13,5657.09,73542.17,18,6618.8,6618.8,0.0,INV-0020088,NEFT,Cleared,accounts2,Normal,0,,Normal,,,
17-06-2025,2025-26,VCH-020089,Sales Return,Pune Branch,Purchase,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM002,Gaming Laptop,8471,10,66140.43,-661404.3,18,-59526.39,-59526.39,0.0,INV-0020089,Credit,Cleared,sales1,Normal,0,,Normal,,,
29-11-2025,2024-25,VCH-020090,Purchase,Ahmedabad Branch,Sales,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM009,Wi-Fi Router,8517,10,3855.53,38555.3,18,0.0,0.0,6939.95,INV-0020090,RTGS,Cleared,accounts1,Normal,0,,Normal,,,
19-08-2026,2025-26,VCH-020091,Sales,Mumbai HO,Purchase,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM008,1TB SSD,8523,11,8102.58,89128.38,18,8021.55,8021.55,0.0,INV-0020091,RTGS,Cleared,purchase1,Normal,0,,Normal,,,
11-03-2026,2025-26,VCH-020092,Journal,Pune Branch,IT Support,,,,,ITM004,27-inch Monitor,8528,1,0.0,51246.37,18,0.0,0.0,0.0,INV-0020092,UPI,Cleared,sales2,Normal,0,,Normal,,,
03-09-2026,2025-26,VCH-020093,Payment,Mumbai HO,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,1,0.0,124717.22,18,0.0,0.0,0.0,INV-0020093,RTGS,Cleared,accounts2,Normal,0,,Normal,,,
09-07-2026,2025-26,VCH-020094,Journal,Bengaluru Branch,IT Support,,,,,ITM002,Gaming Laptop,8471,1,0.0,217934.81,18,0.0,0.0,0.0,INV-0020094,Cash,Partly Paid,sales2,Normal,0,,Normal,,,
26-11-2025,2024-25,VCH-020095,Journal,Ahmedabad Branch,Administration,,,,,ITM012,UPS 1KVA,8504,1,0.0,166291.69,18,0.0,0.0,0.0,INV-0020095,Cash,Cleared,admin,Normal,0,,Normal,,,
07-02-2026,2024-25,VCH-020096,Sales,Bengaluru Branch,Sales,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM005,Mechanical Keyboard,8471,12,3581.48,42977.76,18,0.0,0.0,7736.0,INV-0020096,NEFT,Cleared,admin,Normal,0,,Normal,,,
06-03-2027,2025-26,VCH-020097,Purchase,Mumbai HO,Sales,SUP004,Galaxy Distribution,29SUPPL4567D1Z2,Karnataka,ITM010,1080p Webcam,8525,2,2907.98,5815.96,18,0.0,0.0,1046.87,INV-0020097,NEFT,Cleared,purchase1,Normal,0,,Normal,,,
04-03-2027,2025-26,VCH-020098,Purchase,Ahmedabad Branch,Administration,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM001,Business Laptop,8471,13,42591.23,553685.99,18,49831.74,49831.74,0.0,INV-0020098,NEFT,Cleared,admin,Normal,0,,Normal,,,
26-04-2025,2025-26,VCH-020099,Journal,Pune Branch,Sales,,,,,ITM002,Gaming Laptop,8471,1,0.0,21550.16,18,0.0,0.0,0.0,INV-0020099,UPI,Cleared,purchase1,Normal,0,,Normal,,,
28-08-2026,2024-25,VCH-020100,Payment,Bengaluru Branch,Sales,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM003,24-inch Monitor,8528,1,0.0,36859.77,18,0.0,0.0,0.0,INV-0020100,RTGS,Cleared,sales2,Normal,0,,Normal,,,
25-03-2026,2024-25,VCH-020101,Purchase,Ahmedabad Branch,Administration,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM010,1080p Webcam,8525,2,3317.84,6635.68,18,0.0,0.0,1194.42,INV-0020101,Credit,Cleared,accounts1,Normal,0,,Normal,,,
01-04-2025,2026-27,VCH-020102,Receipt,Bengaluru Branch,Sales,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM005,Mechanical Keyboard,8471,1,0.0,41993.21,18,0.0,0.0,0.0,INV-0020102,RTGS,Cleared,accounts2,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
07-07-2026,2025-26,VCH-020103,Purchase,Mumbai HO,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,13,6641.3,86336.9,18,0.0,0.0,15540.64,INV-0020103,Credit,Cleared,sales2,ANOMALY,0,,Normal,,,
17-04-2025,2025-26,VCH-020104,Purchase,Ahmedabad Branch,Sales,SUP001,Prime Components,27SUPPL1234A1Z5,Maharashtra,ITM001,Business Laptop,8471,12,35024.75,420297.0,18,37826.73,37826.73,0.0,INV-0020104,Cash,Cleared,admin,Normal,0,,Normal,,,
19-11-2025,2025-26,VCH-020105,Sales,Ahmedabad Branch,Administration,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM005,Mechanical Keyboard,8471,4,3769.5,15078.0,18,0.0,0.0,2714.04,INV-0020105,UPI,Cleared,purchase1,Normal,0,,Normal,,,
17-08-2026,2025-26,VCH-020106,Sales,Pune Branch,Sales,CUST007,Nova Digital,36ABCDE7890M1Z9,Telangana,ITM009,Wi-Fi Router,8517,12,4985.78,59829.36,18,0.0,0.0,10769.28,INV-0020106,Credit,Pending,accounts1,Normal,0,,Normal,,,
15-11-2026,2024-25,VCH-020107,Sales,Bengaluru Branch,IT Support,CUST005,Evergreen Solutions,27ABCDE5678K1Z1,Maharashtra,ITM008,1TB SSD,8523,11,7752.32,85275.52,18,7674.8,7674.8,0.0,INV-0020107,Cash,Cleared,purchase1,Normal,1,Backdated Entry,Medium,,,Voucher date is unusually far behind the surrounding transaction period.
27-01-2026,2024-25,VCH-020108,Sales,Mumbai HO,Warehouse,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM008,1TB SSD,8523,5,7520.84,37604.2,18,0.0,0.0,6768.76,INV-0020108,Cash,Cleared,sales2,Normal,0,,Normal,,,
12-11-2026,2024-25,VCH-020109,Purchase,Bengaluru Branch,Warehouse,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM011,Network Switch,8517,7,6449.35,45145.45,18,0.0,0.0,8126.18,INV-0020109,Bank,Cleared,purchase1,Normal,0,,Normal,,,
04-12-2026,2025-26,VCH-020110,Sales,Ahmedabad Branch,IT Support,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM011,Network Switch,8517,8,8602.01,68816.08,18,0.0,0.0,12386.89,INV-0020110,UPI,Cleared,purchase1,Normal,0,,Normal,,,
21-02-2026,2025-26,VCH-020111,Sales,Pune Branch,Warehouse,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM009,Wi-Fi Router,8517,5,5301.64,26508.2,18,2385.74,2385.74,0.0,INV-0020111,Cash,Cleared,accounts2,Normal,0,,Normal,,,
05-08-2025,2024-25,VCH-020112,Sales,Pune Branch,IT Support,CUST008,Prime Business Hub,08ABCDE8901N1Z8,Rajasthan,ITM003,24-inch Monitor,8528,4,13113.59,52454.36,18,0.0,0.0,9441.78,INV-0020112,RTGS,Partly Paid,sales1,Normal,0,,Normal,,,
26-07-2026,2025-26,VCH-020113,Credit Note,Ahmedabad Branch,IT Support,CUST002,Bright Retail,24ABCDE2345G1Z4,Gujarat,ITM004,27-inch Monitor,8528,1,15103.97,-15103.97,18,0.0,0.0,-2718.71,INV-0020113,NEFT,Cleared,sales1,Normal,1,Round Amount,Low,,,Large exact-round transaction warrants manual review.
11-04-2025,2024-25,VCH-020114,Purchase,Ahmedabad Branch,Purchase,SUP006,Western Tech Imports,27SUPPL6789F1Z0,Maharashtra,ITM008,1TB SSD,8523,12,6332.75,75993.0,18,6839.37,6839.37,0.0,INV-0020114,Bank,Cleared,accounts1,Normal,0,,Normal,,,
13-01-2027,2024-25,VCH-020115,Sales,Ahmedabad Branch,Sales,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM009,Wi-Fi Router,8517,10,4690.9,46909.0,18,0.0,0.0,8443.62,INV-0020115,UPI,Cleared,admin,Normal,0,,Normal,,,
09-01-2026,2024-25,VCH-020116,Purchase,Bengaluru Branch,Sales,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM008,1TB SSD,8523,2,5852.61,11705.22,18,0.0,0.0,2106.94,INV-0020116,NEFT,Partly Paid,purchase1,Normal,0,,Normal,,,
07-10-2026,2024-25,VCH-020117,Sales,Bengaluru Branch,IT Support,CUST002,Bright Retail,0,Gujarat,ITM010,1080p Webcam,8525,2,4730.08,9460.16,18,0.0,0.0,1702.83,INV-0020117,Credit,Cleared,admin,Normal,1,GST Mismatch,High,0,0,Recorded tax does not reconcile with the taxable amount and tax rate.
20-09-2026,2024-25,VCH-020118,Receipt,Bengaluru Branch,Sales,CUST006,Metro Office Mart,33ABCDE6789L1Z0,Tamil Nadu,ITM007,Laser Printer,8443,1,0.0,232581.77,18,0.0,0.0,0.0,INV-0020118,RTGS,Pending,purchase1,Normal,0,,Normal,,,
12-03-2026,2026-27,VCH-020119,Debit Note,Pune Branch,Sales,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM004,27-inch Monitor,8528,1,19822.85,19822.85,18,0.0,0.0,3568.11,INV-0020119,UPI,Pending,purchase1,Normal,0,,Normal,,,
11-03-2027,2025-26,VCH-020120,Sales,Pune Branch,Purchase,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM011,Network Switch,8517,9,9170.96,82538.64,18,0.0,0.0,14856.96,INV-0044158,NEFT,Cleared,sales1,Normal,1,Duplicate Invoice,High,Unique invoice number,INV-0044158,Invoice identifier appears duplicated or reused.
03-11-2026,2025-26,VCH-020121,Purchase Return,Mumbai HO,Purchase,SUP005,Shree Computer Supplies,33SUPPL5678E1Z1,Tamil Nadu,ITM012,UPS 1KVA,8504,15,4656.18,-69842.7,18,0.0,0.0,-12571.69,INV-0020121,Cash,Pending,accounts2,Normal,0,,Normal,,,
06-01-2027,2024-25,VCH-020122,Sales,Pune Branch,Sales,CUST003,City Systems,29ABCDE3456H1Z3,Karnataka,ITM005,Mechanical Keyboard,8471,11,3842.64,42269.04,18,0.0,0.0,7608.43,INV-0020122,UPI,Partly Paid,admin,Normal,0,,Normal,,,
08-06-2025,2024-25,VCH-020123,Sales,Mumbai HO,IT Support,CUST004,Delta Distributors,07ABCDE4567J1Z2,Delhi,ITM009,Wi-Fi Router,8517,1,5334.59,5334.59,18,0.0,0.0,960.23,INV-0020123,NEFT,Pending,accounts1,Normal,0,,Normal,,,
20-03-2026,2024-25,VCH-020124,Credit Note,Bengaluru Branch,Warehouse,CUST001,Apex Infotech,27ABCDE1234F1Z5,Maharashtra,ITM001,Business Laptop,8471,1,38306.72,-38306.72,18,-3447.6,-3447.6,0.0,INV-0020124,NEFT,Cleared,sales2,Normal,1,Invalid GSTIN,High,,,GST identification value is syntactically or logically invalid.
24-02-2027,2024-25,VCH-020125,Purchase,Bengaluru Branch,IT Support,SUP003,Nova Electronics,07SUPPL3456C1Z3,Delhi,ITM001,Business Laptop,8471,12,38161.39,457936.68,18,0.0,0.0,82428.6,INV-0020125,Credit,Cleared,purchase1,Normal,0,,Normal,,,
15-11-2026,2024-25,VCH-020126,Payment,Pune Branch,Purchase,SUP002,Metro Wholesale,24SUPPL2345B1Z4,Gujarat,ITM003,24-inch Monitor,8528,1,0.0,236427.29,18,0.0,0.0,0.0,INV-0020126,Cash,Cleared,sales2,Normal,0,,Normal,,,
